question_id,competency_tag,topic,question_text,options_raw,correct_key,difficulty,target_time,hint
Q4_440,Q4-NA-1,Number and Algebra - Algebraic Expressions and Equations,"If you subtract 5x from 12x, the result is:","A) 7x, B) -7x, C) 17x, D) 7",A,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_441,Q4-NA-5,Number and Algebra - Scientific Notation,Write 0.000000092 in scientific notation.,"A) 9.2 x 10^-8, B) 9.2 x 10^-9, C) 92 x 10^-9, D) 0.92 x 10^-7",A,Hard (2),90s,Scientific notation is written as a number between 1 and 10 multiplied by a power of 10.
Q4_442,Q4-NA-5,Number and Algebra - Scientific Notation,"Write 5,600,000,000,000 in scientific notation.","A) 5.6 x 10^11, B) 5.6 x 10^12, C) 5.6 x 10^13, D) 56 x 10^11",B,Hard (2),90s,Scientific notation is written as a number between 1 and 10 multiplied by a power of 10.
Q4_443,Q4-NA-5,Number and Algebra - Scientific Notation,The speed of light is roughly 3 x 10^8 m/s. Write this in standard form.,"A) 3,000,000 m/s, B) 30,000,000 m/s, C) 300,000,000 m/s, D) 3,000,000,000 m/s",C,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_444,Q4-NA-5,Number and Algebra - Scientific Notation,A bacteria is 2 x 10^-6 meters long. Write this in standard form.,"A) 0.000002 m, B) 0.00002 m, C) 0.0002 m, D) 0.0000002 m",A,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_445,Q4-NA-5,Number and Algebra - Scientific Notation,Which is greater: 7.2 x 10^5 or 1.1 x 10^6?,"A) 7.2 x 10^5, B) 1.1 x 10^6, C) They are equal, D) Cannot be determined",B,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_446,Q4-NA-5,Number and Algebra - Scientific Notation,Which is smaller: 9.9 x 10^-4 or 1.2 x 10^-3?,"A) 9.9 x 10^-4, B) 1.2 x 10^-3, C) They are equal, D) Cannot be determined",A,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_447,Q4-NA-5,Number and Algebra - Scientific Notation,Multiply: (2.5 x 10^4) * (2 x 10^3),"A) 5 x 10^12, B) 5 x 10^7, C) 4.5 x 10^7, D) 50 x 10^6",B,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_448,Q4-NA-5,Number and Algebra - Scientific Notation,Multiply: (4 x 10^-3) * (5 x 10^6),"A) 20 x 10^3, B) 2 x 10^4, C) 9 x 10^3, D) Both A and B are correct",D,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_449,Q4-NA-5,Number and Algebra - Scientific Notation,Divide: (1.2 x 10^8) / (4 x 10^3),"A) 3 x 10^4, B) 0.3 x 10^5, C) 3 x 10^5, D) Both B and C are correct",D,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_450,Q4-NA-5,Number and Algebra - Scientific Notation,A computer can perform an operation in 1 x 10^-9 seconds. This is called a:,"A) Millisecond, B) Microsecond, C) Nanosecond, D) Picosecond",C,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_451,Q4-DP-4,Data and Probability - Probability and Outcomes,You roll two standard dice. What is the probability of rolling a sum of 8?,"A) 4/36, B) 5/36, C) 6/36, D) 1/6",B,Hard (2),90s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_452,Q4-DP-4,Data and Probability - Probability and Outcomes,You roll two standard dice. What is the probability of rolling a sum of 4?,"A) 1/12, B) 1/36, C) 3/36, D) 4/36",C,Hard (2),90s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_453,Q4-DP-4,Data and Probability - Probability and Outcomes,"In a standard deck of cards, what is the probability of drawing a Spade OR a Club?","A) 1/4, B) 1/2, C) 3/4, D) 13/52",B,Easy (0),20s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_454,Q4-DP-4,Data and Probability - Probability and Outcomes,"In a standard deck, what is the probability of drawing the Ace of Spades?","A) 1/13, B) 4/52, C) 1/52, D) 13/52",C,Easy (0),20s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_455,Q4-DP-4,Data and Probability - Probability and Outcomes,"A bag contains 8 Green, 5 Yellow, and 7 Orange marbles. P(Green or Orange) = ?","A) 15/20, B) 3/4, C) 13/20, D) Both A and B",A,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_456,Q4-DP-4,Data and Probability - Probability and Outcomes,"If you flip a coin 3 times, what is the probability of getting exactly 3 Heads?","A) 1/3, B) 1/6, C) 1/8, D) 3/8",C,Mod (1),45s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_457,Q4-DP-4,Data and Probability - Probability and Outcomes,"If you flip a coin 3 times, what is the probability of getting AT LEAST 1 Head?","A) 1/8, B) 3/8, C) 7/8, D) 1",C,Hard (2),90s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_458,Q4-DP-4,Data and Probability - Probability and Outcomes,"A survey shows 70% of students like Math. If you pick a student at random, what is the probability they do NOT like Math?","A) 0.3, B) 0.7, C) 30%, D) Both A and C",D,Easy (0),20s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_459,Q4-DP-4,Data and Probability - Probability and Outcomes,A passcode has 2 digits (0-9). How many combinations are possible?,"A) 20, B) 99, C) 100, D) 1000",C,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_460,Q4-DP-4,Data and Probability - Probability and Outcomes,A passcode has 2 digits. What is the probability of guessing it correctly on the first try?,"A) 1/20, B) 1/99, C) 1/100, D) 2/10",C,Mod (1),45s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_461,Q4-DP-4,Data and Probability - Probability and Outcomes,"You draw a card, put it back, and draw another card. These events are:","A) Dependent, B) Independent, C) Mutually exclusive, D) Impossible",B,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_462,Q4-DP-4,Data and Probability - Probability and Outcomes,"You draw a card, DO NOT put it back, and draw another. These events are:","A) Dependent, B) Independent, C) Mutually exclusive, D) Impossible",A,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_463,Q4-DP-4,Data and Probability - Probability and Outcomes,"P(A) = 0.2, P(B) = 0.5. If they are independent, what is P(A and B)?","A) 0.1, B) 0.7, C) 0.01, D) 1.0",A,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_464,Q4-DP-4,Data and Probability - Probability and Outcomes,"P(A) = 1/2, P(B) = 1/3. If they are mutually exclusive, what is P(A or B)?","A) 1/6, B) 5/6, C) 1/5, D) 2/5",B,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_465,Q4-DP-4,Data and Probability - Probability and Outcomes,"A box has 4 Red and 6 Blue pens. You draw a Red pen, KEEP IT, then draw again. Probability the second is Red?","A) 4/10, B) 3/10, C) 3/9, D) 4/9",C,Hard (2),90s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_466,Q4-DP-4,Data and Probability - Probability and Outcomes,A spinner is divided into 5 equal colors. P(spinning red twice in a row) = ?,"A) 1/5, B) 2/5, C) 1/10, D) 1/25",D,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_467,Q4-DP-4,Data and Probability - Probability and Outcomes,"If the probability of drawing a red marble is 2/7, what are the odds IN FAVOR of drawing a red marble?","A) 2 to 7, B) 5 to 2, C) 2 to 5, D) 7 to 2",C,Hard (2),90s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_468,Q4-NA-1,Number and Algebra - Algebraic Expressions and Equations,Which of these is a variable expression?,"A) 15 - 8, B) 20 = 4 x 5, C) 3y + 9, D) 100",C,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_469,Q4-NA-2,Number and Algebra - Evaluating Algebraic Expressions,"Evaluate (a + b)² - (a - b)² if a = 3, b = 2.","A) 24, B) 25, C) 1, D) 26",A,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q4_470,Q4-NA-1,Number and Algebra - Algebraic Expressions and Equations,"What is the inverse operation to ""taking the square root""?","A) Division, B) Addition, C) Squaring (Exponents), D) Multiplication",C,Easy (0),20s,Remember that a square has four equal sides and 90° angles.
Q4_471,Q4-NA-5,Number and Algebra - Scientific Notation,"In scientific notation, the base is always:","A) e, B) 2, C) 10, D) A variable",C,Easy (0),20s,Scientific notation is written as a number between 1 and 10 multiplied by a power of 10.
Q4_472,Q4-DP-4,Data and Probability - Probability and Outcomes,The sum of the probabilities of all possible outcomes in a sample space is:,"A) 0, B) 0.5, C) 1, D) 100",C,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_473,Q4-DP-4,Data and Probability - Probability and Outcomes,Rolling a die and getting a 7 is a probability of:,"A) 1, B) 1/6, C) 0, D) 7/6",C,Easy (0),20s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_474,Q4-NA-1,Number and Algebra - Algebraic Expressions and Equations,"Translate: ""The quotient of a number and its square""","A) x/x², B) x²/x, C) 2x/x, D) x/(2x)",A,Mod (1),45s,Remember that a square has four equal sides and 90° angles.
Q4_475,Q4-NA-1,Number and Algebra - Algebraic Expressions and Equations,Solve: 1/2 x + 1/4 x = 12,"A) 8, B) 12, C) 16, D) 24",C,Hard (2),90s,Isolate the unknown variable by performing inverse operations on both sides.
Q4_476,Q4-NA-5,Number and Algebra - Scientific Notation,Which is equal to 10^0?,"A) 0, B) 1, C) 10, D) -1",B,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_477,Q4-NA-5,Number and Algebra - Scientific Notation,Write 4.2 x 10^0 in standard form.,"A) 4.2, B) 42, C) 420, D) 0.42",A,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_478,Q4-DP-4,Data and Probability - Probability and Outcomes,"A jar has 3 Red, 2 Blue, 5 Green. What is P(Red OR Blue)?","A) 1/2, B) 3/10, C) 2/10, D) 1/5",A,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_479,Q4-DP-4,Data and Probability - Probability and Outcomes,True or False: Experimental probability changes each time you do an experiment.,"A) True, B) False, C) Only if you change the object, D) Only in coin tosses",A,Mod (1),45s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_480,Q4-DP-4,Data and Probability - Probability and Outcomes,"Theoretical probability of Heads is 0.5. If you flip a coin 50 times, what is the expected number of Heads?","A) 10, B) 20, C) 25, D) 50",C,Easy (0),20s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_481,Q4-NA-1,Number and Algebra - Algebraic Expressions and Equations,Simplify: 10a - 4b - 3a + 7b,"A) 7a - 3b, B) 7a + 3b, C) 13a + 11b, D) 10ab",B,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_482,Q4-NA-1,Number and Algebra - Algebraic Expressions and Equations,Solve: x - 4.5 = 10.5,"A) 6, B) 14, C) 15, D) 16",C,Easy (0),20s,Isolate the unknown variable by performing inverse operations on both sides.
Q4_483,Q4-NA-1,Number and Algebra - Algebraic Expressions and Equations,Solve: 1.5y = 6,"A) 3, B) 4, C) 4.5, D) 9",B,Mod (1),45s,Isolate the unknown variable by performing inverse operations on both sides.
Q4_484,Q4-NA-2,Number and Algebra - Evaluating Algebraic Expressions,Evaluate (-x)³ if x = -2.,"A) -8, B) 8, C) -6, D) 6",B,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q4_485,Q4-NA-2,Number and Algebra - Evaluating Algebraic Expressions,Evaluate -x³ if x = -2.,"A) -8, B) 8, C) -6, D) 6",B,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q4_486,Q4-NA-5,Number and Algebra - Scientific Notation,"What is 2,000,000 divided by 4,000 using scientific notation?","A) 5 x 10^2, B) 5 x 10^3, C) 0.5 x 10^3, D) 50 x 10^3",A,Hard (2),90s,Scientific notation is written as a number between 1 and 10 multiplied by a power of 10.
Q4_487,Q4-DP-4,Data and Probability - Probability and Outcomes,You have cards numbered 1 to 20. P(drawing a multiple of 5) = ?,"A) 3/20, B) 4/20, C) 5/20, D) 1/4",D,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_488,Q4-DP-4,Data and Probability - Probability and Outcomes,You have cards numbered 1 to 20. P(drawing a number > 15) = ?,"A) 4/20, B) 5/20, C) 6/20, D) 1/5",C,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_489,Q4-NA-1,Number and Algebra - Algebraic Expressions and Equations,"""A number squared is 81"". Which equation matches?","A) 2x = 81, B) x/2 = 81, C) x² = 81, D) √x = 81",C,Easy (0),20s,Isolate the unknown variable by performing inverse operations on both sides.
Q4_490,Q4-NA-1,Number and Algebra - Algebraic Expressions and Equations,Solve: x² = 100. What is the positive value of x?,"A) 10, B) 20, C) 50, D) 100",A,Easy (0),20s,Isolate the unknown variable by performing inverse operations on both sides.
Q4_491,Q4-NA-1,Number and Algebra - Algebraic Expressions and Equations,"Translate: ""Ten divided by a number""","A) x/10, B) 10/x, C) 10 - x, D) x - 10",B,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q4_492,Q4-NA-2,Number and Algebra - Evaluating Algebraic Expressions,Evaluate 100 - x² if x = 10.,"A) 0, B) 80, C) 90, D) 100",A,Easy (0),20s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q4_493,Q4-NA-5,Number and Algebra - Scientific Notation,"If a number in standard form has 6 zeros after a non-zero digit, its scientific notation exponent is:","A) 5, B) 6, C) 7, D) Depends on the decimal",B,Mod (1),45s,Scientific notation is written as a number between 1 and 10 multiplied by a power of 10.
Q4_494,Q4-DP-4,Data and Probability - Probability and Outcomes,A die is rolled. P(rolling a number less than 1) = ?,"A) 1/6, B) 0, C) 1, D) -1",B,Easy (0),20s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_495,Q4-DP-4,Data and Probability - Probability and Outcomes,A die is rolled. P(rolling a number < 7) = ?,"A) 6/6 (or 1), B) 5/6, C) 0, D) 1/6",A,Easy (0),20s,Probability is the number of favorable outcomes divided by the total number of possible outcomes.
Q4_496,Q4-NA-1,Number and Algebra - Algebraic Expressions and Equations,Solve: 10 = -5(x - 3),"A) 1, B) -1, C) 5, D) -5",A,Hard (2),90s,Isolate the unknown variable by performing inverse operations on both sides.
Q4_497,Q4-NA-1,Number and Algebra - Algebraic Expressions and Equations,Simplify: 3(a - 2b) + 2(2a + b),"A) 7a - 4b, B) 7a - 5b, C) 7a + b, D) 5a - b",A,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
